workerid,hitId,condition,How Creative?-1,Increased AI use makes you feel-1,q1,q2,q3,q4,Hide Time,Page Load,q6,q7,How Creative?-2
ff873b54354afca37d280c658feed7359de8fe194a92911df47fcc7c9c3dd093,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,40,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:32:26.210Z,Look at each word in turn and think of words associated with them then check if that chosen word was compatible with the other 2 words,,30
72fb0b06a75f0a01e1cbf16c8f65af44afd29d790f3fe78df9c7182f45949ea9,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,44,More excited than concerned,Very difficult,More excited than concerned,Agree,Not at all helpful,0.0,2024-09-09T15:31:55.843Z,try use some common sense,no,1
5dd7b9b0686c4073175b508fba099f0d168e996b859d5e7dd8a88108989f4c98,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,34,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:35:04.052Z,didnt have one,no,23
af08676672abe11b43bc47e2dbd6e89c6778f8c3e459732af05a394e92896109,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,22,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:33:01.685Z,"try and come up with a word that would fit two, that should do it",no issues,63
b10c0fa3f8ed5ee6507719cfde17bede44eff8aa0ead1b8fc730eba78c64ebcd,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,40,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:33:05.024Z,Think of a word that contains part of the first associated word and then see if it applies to the other two associated words,no,50
38ebd9f37a09afe3004832ded482f2ae5385c3258c1cd87dae58ac5d754a7c32,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,71,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:32:17.054Z,Looking for their use and where it can be found,No,70
83055e57c530c080cde7650f6e57aaefff0595e42b14bc35c7d3566ff2b6917b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,30,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:34:22.364Z,I tried to think logically about each of the words one by one to identify potential pairs and then start to try and link each word using that pair.,No,30
59daa741051b344b2b24e3833bfa9a887e24747318c4fdee4cb8bb0d740af1bd,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,16,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:33:16.217Z,trying to find a word for two of them and not be too concerned with the third.,no,2
b5a92bb2f766b339fc48c5ab2ab8f1884967ed706ea7db8e82df35d2e6cd4215,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,60,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:31:44.340Z,"Keep on saying words in my head for the first word, until something seemed to fit the next two.",No,58
5dae73c06b006ca43fdc00a79b2c3d5c96d39574b0bd8d71d411ed790adf3b7a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,61,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:32:15.486Z,think of common phrases associated with the most obscure word in the list and see if it fits the other words,no,64
54473c2cc750bf10e478a0bc7dfb41b83793686c7e6808ce55b1451a680bb861,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,68,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:33:39.629Z,I tried to think of words that all have the same word in it.,NO,71
e3d69ddaeaf98f9e30e26073b1d50cee87188bbacadedd88b0331b761af7721c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,59,More concerned than excited,Very difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:32:45.448Z,Just try to sound them out in my head to find a link,"No all good , thank you",50
9408b71e276f2a9031504aca07b8078cf0661a917f927294fec56031cec9fb59,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,50,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:33:17.186Z,Just running through words in my mind,"No but I didn't realise that I could submit words earlier, I was waiting for the timer to run out.",9
f5ffb11575874a74602432a3dbf7397d0053abeeb27a8287cd9ebb6657a2fed2,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,31,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:34:04.737Z,Finding the word that would have the most possible connecting words and then applying each of those to the other two,No,33
08b929c0074b7128bafc49007677edbfe828032972c21d3189f7bb9723faa63a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,70,More excited than concerned,Very easy,More excited than concerned,Neutral,A little helpful,0.0,2024-09-09T15:34:35.087Z,"find a word that applied to one word, then check it against the other 2",no,70
341676f4e349b1b088ec88a22814a3259019a06d4aaa7de9881a9d93a8ee486a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,100,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:34:45.793Z,Choose a word that links to one word and see if it then links to the others.,No,100
920a64d6a8fccd7984e161f7d99b10b0b230e913add401e4a6fe4d072055af6e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,12,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:35:30.784Z,just tried to blen them into one on each word,none,22
5ddeb5234c3d8b9514b49ef46b3370b99bc8b94a55707a56ce0ff2bf64feffbd,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,50,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:34:58.636Z,First thing that came to mind that worked with all 3,no,50
85b0375b40d474b2679f4dafa28960b0d751dee351701b6fda326abe64ae1888,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,70,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:32:32.102Z,did not have one,no,73
f6ccc3789d3f6734fe226ee4434c5d149ee964d02019dc20f0169ca97917da97,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,15,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:35:17.713Z,just came into my head,no,8
8d87cd157002841493283639331c428d68eee607087f48014a11914337a062c5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,74,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:34:48.470Z,No strategy - the words just came straight to me.  Once the first word locked in the second and third fitted automatically.,,75
974ba3b8bbd0a117d770bb68b729b34487e37cb45d7a97f71477ce36779d4f92,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,57,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:33:28.668Z,tried to couple one word with each given word,no,39
7cd9cee31a7c0d8a9f397cf35e63a790d8afbbd043cb6660361e8aba050dce3c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,41,More excited than concerned,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:32:10.902Z,I tried to imagine as many objects as I could that could fit the word.,No,38
670e5a0dbc423c855367ac8c68df9ff0c3b709ddb5d9dd5049e4996df665275f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,65,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:33:09.109Z,to see if it worked with all 3 words,no,65
09567d7b571d391a0e8e2050372879744b2546a6d535ab3adad3f3e1e37a5046,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,77,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:34:30.322Z,Think of words that suited one word and test it against the other two.,no,60
d24719890e32becfdb788708bb5dd17c648d51e4983bd0eed30fac528e0ca7ea,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,55,Equally excited and concerned,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:28:31.118Z,Didn't really have one,,49
f0fc67d20f8e2a939033161854cc2b1ed2d32a5c3ff1c180db63cda5f4f70b75,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,70,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:34:59.247Z,"I took the most unusual word and thought what went with that word, and then checked it out with the other 2",No,71
6165fb4774699cc89b1435a565f8f09f183be7365cf36c8177cf3a8e3b569659,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,47,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:33:31.444Z,THINK OF WORDS I KNOW THAT WOULD FIT,NO,48
aca5c1543c6fd9c067003b03d7cf975bba22221d0dfb07705c6d1cb8971bf5f5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,75,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Not at all helpful,0.0,2024-09-09T15:33:43.464Z,"Finding a word that could be associated with one of the words, then seeing if it could also be applied to the other two.",No.,75
bb8974b9ec1fbc5d3001a3b25877feab059e4c2a99378d9ec87ee97ae82c2f61,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,70,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:35:08.694Z,Thinking what word goes with each word to make a longer word,no,50
553dc442505ed72dcf9e4a58450e1f1d57339a7e0cf42aa46c430be5e1a77c7c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,100,More excited than concerned,Somewhat difficult,More excited than concerned,Neutral,A little helpful,0.0,2024-09-09T15:33:49.376Z,Talking aloud to myself,No,100
dd4af5a9bb6850d947a0917b7268758f308a7e4e2b0c8a94b2a62f7bcc0fab23,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,2,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:33:47.000Z,Thinking of a word that connects with at least of of the given words,no,10
81ade09153860866e34cfcc9cfae62435c21061d9a77f166bb5806cc287de2c3,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,49,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:33:13.506Z,"Think of one of the words and see what goes with it, and then see if this words goes with the other two that have been given.",Nope,49
47a14bfab92795e1e1f9d4580a274ffcba01f9fbda937b694106cb8631b0693f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,50,More excited than concerned,Very difficult,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:32:59.988Z,Tried to think of something connecting the three words.,No.,50
9a55b3add9244d8ed269dcc85c4d86d62da2984d4adc8400689f395152701f7c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,55,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0.0,2024-09-09T15:34:19.043Z,try to match a word two 2 of the answers and then see if it fitted with the third,none,54
693b67c9d4e93808f7271d6ce30c4f185bc3404e9c61da23e446624520d6d241,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:35:10.435Z,try my best,none,28
0c8f76cdf07f89afdcbf02d34ae3673b1802d5e7537a33552da975a000022564,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,100,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:34:31.009Z,No strategy just thinking hard,No,100
4520125f2d94da65e4e121dcdc8516ca9a13e9cb1cac1eaadd287732ccb92f1a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,36,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:34:47.823Z,To run through the words in my head,No,24
431681363974c0cb59f1386cb49253a19ff64aacb1e1ca7519ca4484cc970687,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,37,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:35:45.051Z,used my brain,no,54
7cf092c10bb9c36ab4cfd6fd9b7f1af1919626cf9b1eea3f3135014974efbcc5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:35:22.883Z,Find a word that fitted at least two of the three words.,"The snake game reloaded itself once, no other issues.",10
9dc8c528f808cb92b9b7a1953c81bad511e522bde401300f4409eb1602c1c7bd,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,37,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:35:31.888Z,i just had a feeling i knew what went with them,no,33
3abcfc6943539bb22381749e346d26fd88c468ec710def9fae7d9cfa6a15ae2a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,43,More concerned than excited,Very difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:34:58.855Z,Picking 1 thing and quickly seeing if it fits with the other 2 or not.,No,19
5e5d4a32cb1872216963af6b70e88cce6c4ecc1d66284275b8441627ad99b82d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,70,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:34:27.210Z,Think of as many words as I could that went with each word to see if any matched,NO,41
1cc0e9e6a75e7ff43feef8c1f8d809f75055143764f664d177b99f834969ca3e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,66,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:34:15.875Z,"I rapidly think of words associated with 1 word, then see if that fits with others. I couldn't think of one for the first task, but the second task I know the word works.",No,66
3c93ff06b902fc9d390af82a5a79875e3ae73589737e284f973070893c333368,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,50,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,10.85,2024-09-09T15:20:38.714Z,i connected one word to see if the others was connecting too,no,44
2a7ae73829b1dda6ba06d849318dc4facef83029c8b306a76fd3810823bbc57c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,11,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:33:57.348Z,look at one word and think of an association and then see if it would work with the other 2 words,no,3
4a14cd7366ce8b895420632bc61d47b5d618d0d7e5e86591b862b757cb67e74c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,51,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:35:04.835Z,Memory,No,35
eca3a8ee78474cd1ea72bba588c200559ffe7c07df49ab4452e63a6b7bda6125,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,49,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:34:50.790Z,JUST KEPT THINKING OF WORDS THAT WENT WITH ONE WORD AND COMPARING AGAINST THE OTHER TWO,NO,43
c6fbdea8d0657fd12d2595682ded570e7e00ca02d03bbdc9403ea2ccdab2abb9,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,15,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:34:28.650Z,i was just saying the words in my head with other words to see if they fit,no,10
7e0ffa5d9a7fd07e62fd5b74cb0ec7ab00139a4bb2e2e0ec692a2f106b2500ae,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,16,More concerned than excited,Very difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:35:29.969Z,Best guess,no,23
00cf87edd198b653b5acbc5ef4fb21ac6ada74b7f677f6519b1241e29474cec7,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,50,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:34:58.299Z,I tried to think about words that made sense. I could not think of any.,No.,25
689ab238a7f5bec0d698dcf4ed056cb928812cc61a25722b1da98ba1153d39a3,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,29,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0.0,2024-09-09T15:34:27.988Z,thinking of different words that go with the first one and then try with the others,no,27
8aff91545f18041f8a7ad325e92aaa92717b92b9063cb36d9d179a3635d80b25,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,80,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:35:52.005Z,The answer stood out as soon as i saw the first word,no,16
7d9a66182fc7780acf7d0ffe10f837f1c39a8f83bf22a35ea6e03ffcab4c1a8a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,20,Equally excited and concerned,Very easy,More excited than concerned,Agree,Not at all helpful,25.16,2024-09-09T15:35:17.235Z,finding if it fits for two of them and exploring the third word once finding a fit,no,21
d8bd3db35fd4ad4b40df1ad9ae6020caf400a0f9607d3ca0af91d11b42dc8de5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,84,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:35:59.996Z,thinking of words that come before and after each word,no,70
a6871c49c6d2ad1d3e7f97331629e22729393e1fa113c0e86bf778a8f28cce1e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,76,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:29:01.751Z,try to think of one!,no,77
ecaf7a624b1e63f447f49ae7b841de030de82bf7ce32083dc1958f9eddcb1d5d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,60,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:33:55.136Z,Just trying to find an associated word - something I'm obviously not very good at!,No,11
07394d6fe6c2bd5d6c504728f23c60640b36d3fbd82641d5be1b90cf31eaf10d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,26,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,18.892,2024-09-09T15:35:12.450Z,Trying to think of a word that complimented them.,No,28
815fc9e56ad02ceb0c299e5a21cfff716bdc6771b1eb9a18c1344151efdc0c06,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,60,More excited than concerned,Very difficult,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:34:00.393Z,I tried to think of a word which would go before or after the first and then to match it across the board,NO,60
43a401bb0a65a51cb375f6b9b3ee7fc97cd7b2fb0a58341d1b9fd02df1748db5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,16,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:35:58.749Z,Going over as many recognisable words that are connected to one of the three words I was given,No,7
f3b88fa952edab2caf3c232bd9c9bce057ed1bf265c9a203b23daef2c4da0284,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,38,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:33:41.082Z,Just going through lists of words in my head that matched up with at least one of the words before checking if it matched with the other 1 or 2,No,33
0388fa7e75339e5e676e3b9938b66156438d67fd5229309d59c37394f98d9ae2,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,50,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:28:32.836Z,I thought in my head about words that either began or ended with the associated words.,No,50
1cfd29985fe7c003ff241355534e2cbc5aacce973f4aed0fe408375de176ba86,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,74,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:35:21.024Z,Tried to find a common word that made sense in connection to the words previously presented,No at all,74
6ba3c00bb26ecf429bdc40a43b8d045fdc5e8d1874893412d5f75673fabbba1b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,24,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:35:25.028Z,Just thinking of words that fir in with the source words,none,20
f4d7d239d4a3ed005b57ab71dbfe6b6779dcc7f76356b75e4e32e3c36ea83408,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,14,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:35:54.982Z,it was too hard there was no strategy just tired to think of associations,no,1
9f1536b28b5cb7f97fa368fc61d920361d04ad8529fd099835b4aa05c4f3fa79,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,55,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:35:41.964Z,Followed the instructions and applied limited brain,No,55
ecf6942056235458527161038e6ffdd396725fb33be66cd5784e70a459d24e6e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:35:28.856Z,No strategy.,No.,50
f6c2a0dccaeb559535831a3af1e7cc48976bea58d259f467a89fcfefac075b3e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,60,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:37:29.360Z,trying to connect all and associate them in a proper way,no,55
3509273ff52e16bc7b3a659b1060361c193b7ab31e41763f159725b37d5e51fc,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,14,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:34:33.671Z,just trying out different words and seeing if i could link them all,thinking up a word for one and seeing if it was a match for the other two,14
2d9245b66c75d3c3c181ad7cbbeedd019255696c041423ca86a539049558337f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:36:30.316Z,tried to think what word could either go before or after and say them out loud,no,10
2ebe4a7ef3b5c1f592e75c4d36720f72f9715d63c726fa64f4f8fbed7baf3871,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,50,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:36:29.352Z,No strategy - I typed what seemed the most logical.,No.,55
f859b501300066f845e7cbf4af08a3e0bd3d7e73a3777475b57f8d20e53fe66a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,49,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:37:26.215Z,no particular strategy!,no,49
6ae245ccda907a67329c4385c1f52ad8cb5ff9a5b990c72e4fb020d124f9e7f0,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,5,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:33:31.593Z,I just took the first word and thought of an associated word and then proceed to see if that associated word also fitted with the remaining two,No,5
95d61861091670e9913d56a130e0edf94653e2bb913ffc35be51212da6491436,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,10,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:31:41.729Z,Trying to think of the words associated with the 3 words,No,10
9c54434c45e85280bb82435077326f4ef4c02547c6540e3cbd0bdf911f2d9a33,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:34:03.010Z,Just to find the word that would match all 3 initial words presented.,no,50
0857a6e55f87f3f239caca9d53fd9942b6fc391c6fc43b5ba7ae6a6dc854ad18,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:35:17.027Z,I read each word back and tried to come up with a match for 1 of the 3 words and then try it against the other 2 words to see if it fitted until I found something I felt matched all of them,No,30
