assignment_id,hit_id,worker_id,start_time,condition,phase,item_order,item_name,response,response_order,originality
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,1,Pants,Pencil case,5,3.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,1,Pants,Make up bag,6,3.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Plant Pot,0,3.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Ornament,1,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Handbag,2,3.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Foot Rest,3,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Store your socks in,4,3.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Pencil holder,5,3.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Slippers,6,2.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,2,Shoe,Storage,7,3.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,3,Tire,Garden table,0,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,3,Tire,Planter for garden,1,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,3,Tire,Seat,2,2.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,3,Tire,Chair for garden,3,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,3,Tire,Storage for Shed,4,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,3,Tire,Toy to Roll along,5,2.2
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Practice,3,Tire,Foot rest,6,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Seat,0,2.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Shelf,1,1.7
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Tent,2,3.5
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Hiding place,3,2.2
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Cupboard,4,1.7
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Kitchen Door,5,1.7
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Step,6,2.0
de19ff33f6a83411f984c9b830dd85de986438bf43358450718045b8b19f6300,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,52c979b184be1f875e0f57331233d8390fe6e622033b624cc41d8a440ddacd7a,2024-09-08T14:17:24.446Z,Absent,Test,4,Table,Painting table,7,2.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,Make shift barrier,0,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,ping pong table ,1,2.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,pretend horse,2,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,bed,3,2.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,bad boat ,4,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,snow sled ,5,4.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,structure for a tent ,6,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,firewood ,7,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,wind flag,0,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,sail,1,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,cape ,2,3.4
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,scarf ,3,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,bad bag ,4,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,parachute ,5,3.2
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,stencil to draw a big 'V',6,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,musical instrument ,0,2.6
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,lamp shade ,1,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,magnifying glass,2,3.4
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,rolling pin ,3,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,Boat ,0,3.2
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,garage safety feature ,1,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,unicycle ,2,2.2
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,foot rest ,3,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,extreme hula hoop ,4,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,hat ,5,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,impromptu workout equiptment ,6,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,water float ,7,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,Make shift barrier,0,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,ping pong table ,1,2.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,pretend horse,2,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,bed,3,2.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,bad boat ,4,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,snow sled ,5,4.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,structure for a tent ,6,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,1,Table,firewood ,7,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,wind flag,0,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,sail,1,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,cape ,2,3.4
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,scarf ,3,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,bad bag ,4,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,parachute ,5,3.2
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,2,Pants,stencil to draw a big 'V',6,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,musical instrument ,0,2.6
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,lamp shade ,1,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,magnifying glass,2,3.4
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Practice,3,Bottle,rolling pin ,3,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,Boat ,0,3.2
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,garage safety feature ,1,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,unicycle ,2,2.2
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,foot rest ,3,2.5
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,extreme hula hoop ,4,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,hat ,5,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,impromptu workout equiptment ,6,3.0
74334188957e133b1bee8e3fc2d43402d39e1373d69bd3ffa4d5e19d75d7c1d9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,e2d45044de53909e36cfe1b375edcf96d7b02659a34ea038176f5f10d75e5295,2024-09-08T14:17:32.677Z,Absent,Test,4,Tire,water float ,7,3.0
b1f3301ef4ac1efab7cefada7a762dbbfc79e94860734ad69606ca78d17de49d,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8feceb495ae190eef3b9bc746aa1e868d3492095c042d378b20d9d241b3a5378,2024-09-08T14:18:26.363Z,Coach,Practice,1,Pants,rag for cleaning cut up,0,2.5
b1f3301ef4ac1efab7cefada7a762dbbfc79e94860734ad69606ca78d17de49d,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8feceb495ae190eef3b9bc746aa1e868d3492095c042d378b20d9d241b3a5378,2024-09-08T14:18:26.363Z,Coach,Practice,1,Pants,turn in to shorts,1,2.0
b1f3301ef4ac1efab7cefada7a762dbbfc79e94860734ad69606ca78d17de49d,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8feceb495ae190eef3b9bc746aa1e868d3492095c042d378b20d9d241b3a5378,2024-09-08T14:18:26.363Z,Coach,Practice,1,Pants,turn into a bag,2,2.5
